transaction_id,user_id,recipient_id,recipient_name,recipient_upi,amount,timestamp,transaction_type,device_id,location,is_known_recipient,is_known_device,recent_transaction_count,failed_attempts,scenario_id,label
TXN_U086_08788,U086,REC_U086_03,Pranav Chopra,pranav.fam@phonepe,5310.0,2026-06-29T18:13:49.250295,P2P,DEV_SWATI_GALAXY_S24,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U056_05699,U056,REC_U056_03,Aaryan Reddy,aaryan.fam@phonepe,3190.0,2026-06-29T18:14:19.237082,P2P,DEV_GAURAV_PIXEL8,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U017_01630,U017,REC_U017_01,Nature Basket,naturebasket@paytm,370.0,2026-06-29T18:17:20.898077,P2P,DEV_FATIMA_PIXEL8,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U043_04304,U043,REC_U043_01,Daily Fresh,dailyfresh@paytm,250.0,2026-06-29T18:21:19.750455,P2P,DEV_SARA_ONEPLUS_12,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U085_08694,U085,REC_U085_04,Adani Electricity,adanielectricity@billpay,1970.0,2026-06-29T18:24:42.793480,P2P,DEV_AARYAN_REDMI_NOTE13,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U022_02165,U022,REC_U022_04,BESCOM,bescom@billpay,390.0,2026-06-29T18:32:23.207034,P2P,DEV_KABIR_GALAXY_S24,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U002_00129,U002,REC_U002_01,Daily Fresh,dailyfresh@paytm,348.0,2026-06-29T18:32:25.783966,P2M,DEV_SARA_PIXEL8,Kolkata,True,True,1,0,LOCATION_DEVIATION,LEGITIMATE
TXN_U056_05688,U056,REC_U056_02,Siddharth Verma (Landlord),siddharth.rent@okhdfcbank,4720.0,2026-06-29T18:32:33.548031,P2P,DEV_GAURAV_PIXEL8,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U068_06885,U068,REC_U068_03,Ishaan Mukherjee,ishaan.fam@phonepe,20.0,2026-06-29T18:41:18.671611,P2P,DEV_DIVYA_PIXEL8,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U011_01085,U011,REC_U011_04,MSEDCL,msedcl@billpay,550.0,2026-06-29T18:44:09.296965,P2P,DEV_VIHAAN_REDMI_NOTE13,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U012_01135,U012,REC_U012_04,Tata Power,tatapower@billpay,90.0,2026-06-29T18:44:13.477086,P2P,DEV_MUHAMMAD_MACBOOK_PRO,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U052_05253,U052,REC_U052_03,Aditya Chatterjee,aditya.fam@phonepe,700.0,2026-06-29T18:49:57.848215,P2P,DEV_ANUSHKA_MACBOOK_PRO,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U069_06954,U069,REC_U069_01,Reliance Smart,reliancesmart@paytm,2600.0,2026-06-29T18:51:05.758659,P2P,DEV_ISHA_PIXEL8,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U045_04548,U045,REC_U045_03,Pooja Gupta,pooja.fam@phonepe,870.0,2026-06-29T18:53:24.267776,P2P,DEV_ROSHNI_ONEPLUS_12,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U081_08248,U081,REC_U081_03,Dhruv Mehta,dhruv.fam@phonepe,6170.0,2026-06-29T19:06:50.650459,P2P,DEV_ADITYA_GALAXY_S24,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U088_08926,U088,REC_U088_04,Airtel Fiber,airtelfiber@billpay,4970.0,2026-06-29T19:13:49.270516,P2P,DEV_PRIYA_REDMI_NOTE13,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U063_06409,U063,REC_U063_03,Siddharth Singhal,siddharth.fam@phonepe,1890.0,2026-06-29T19:17:42.535027,P2P,DEV_SWATI_REDMI_NOTE13,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U006_00551,U006,REC_U006_03,Reyansh Ghosh,reyansh.fam@phonepe,400.0,2026-06-29T19:20:06.780203,P2P,DEV_PRANAV_REDMI_NOTE13,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U038_03799,U038,REC_U038_01,Reliance Smart,reliancesmart@paytm,1290.0,2026-06-29T19:37:03.232019,P2M,DEV_UNRECOGNIZED_HARDWARE_3799,Mumbai,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U072_07346,U072,REC_U072_01,Apna Bazaar,apnabazaar@paytm,2730.0,2026-06-29T19:59:29.968970,P2P,DEV_ADVAITH_GALAXY_S24,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U078_07931,U078,REC_U078_03,Roshni Ghosh,roshni.fam@phonepe,2880.0,2026-06-29T20:04:40.445156,P2P,DEV_KIARA_PIXEL8,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U009_00835,U009,REC_U009_03,Arnav Malhotra,arnav.fam@phonepe,190.0,2026-06-29T20:08:39.139227,P2P,DEV_PALLAVI_IPHONE15,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U068_06896,U068,REC_U068_03,Ishaan Mukherjee,ishaan.fam@phonepe,1190.0,2026-06-29T20:21:33.662171,P2P,DEV_DIVYA_PIXEL8,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U032_03227,U032,REC_NEW_3227,Rohan Deshmukh,rohan.d88@okaxis,700.0,2026-06-29T20:38:49.825795,P2P,DEV_ADVAITH_PIXEL8,Delhi-NCR,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U083_08402,U083,REC_U083_01,Daily Fresh,dailyfresh@paytm,20.0,2026-06-29T20:40:01.766264,P2P,DEV_MANISH_IPHONE15,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U034_03392,U034,REC_U034_02,Suresh Mishra (Landlord),suresh.rent@okhdfcbank,24800.0,2026-06-29T20:51:26.469644,RENT,DEV_AARYAN_GALAXY_S24,Pune,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U086_08794,U086,REC_RAPID_8794,QuickTransfer Agent,rapidpay@okhdfc,11480.0,2026-06-29T20:51:34.617053,P2P,DEV_SWATI_GALAXY_S24,Pune,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U025_02421,U025,REC_U025_03,Sujata Yadav,sujata.fam@phonepe,920.0,2026-06-29T20:59:07.833691,P2P,DEV_ANUSHKA_REDMI_NOTE13,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U008_00702,U008,REC_U008_04,Airtel Fiber,airtelfiber@billpay,580.0,2026-06-29T21:08:21.077563,P2P,DEV_SHREYA_MACBOOK_PRO,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U035_03534,U035,REC_U035_01,Nature Basket,naturebasket@paytm,750.0,2026-06-29T21:21:48.309766,P2P,DEV_AARYAN_REDMI_NOTE13,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U010_00905,U010,REC_U010_04,Airtel Fiber,airtelfiber@billpay,250.0,2026-06-29T21:40:58.834564,P2P,DEV_PALLAVI_ONEPLUS_12,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U058_05852,U058,REC_U058_02,Vihaan Gupta (Landlord),vihaan.rent@okhdfcbank,3460.0,2026-06-29T21:46:49.620289,P2P,DEV_TANVI_GALAXY_S24,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U083_08486,U083,REC_U083_02,Sneha Verma (Landlord),sneha.rent@okhdfcbank,26000.0,2026-06-29T21:46:54.524198,RENT,DEV_MANISH_IPHONE15,Kolkata,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U022_02166,U022,REC_RAPID_2166,QuickTransfer Agent,rapidpay@okhdfc,1460.0,2026-06-29T21:47:36.660060,P2P,DEV_KABIR_GALAXY_S24,Chennai,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U069_06994,U069,REC_U069_02,Riya Verma (Landlord),riya.rent@okhdfcbank,930.0,2026-06-29T22:17:12.197112,P2P,DEV_ISHA_PIXEL8,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U046_04631,U046,REC_U046_03,Deepa Menon,deepa.fam@phonepe,1420.0,2026-06-29T22:53:41.389905,P2P,DEV_AARYAN_PIXEL8,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U026_02571,U026,REC_SUSP_2571,Amit Kumar,amit.kumar89@okaxis,45000.0,2026-06-29T23:09:40.451895,P2P,DEV_UNKNOWN_EMULATOR_2571,Hyderabad,False,False,1,0,MULTI_SIGNAL_ANOMALY,ATO
TXN_U060_06022,U060,REC_U060_01,Reliance Smart,reliancesmart@paytm,3250.0,2026-06-29T23:21:11.147996,P2P,DEV_AARYAN_REDMI_NOTE13,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U005_00459,U005,REC_U005_01,Apna Bazaar,apnabazaar@paytm,450.0,2026-06-30T00:03:00.819356,P2M,DEV_UNRECOGNIZED_HARDWARE_459,Ahmedabad,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U074_07469,U074,REC_U074_02,Tanvi Das (Landlord),tanvi.rent@okhdfcbank,45800.0,2026-06-30T01:11:12.777443,RENT,DEV_SHREYA_REDMI_NOTE13,Bengaluru,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U016_01531,U016,R201,Suresh Nair (Landlord),suresh.nair@okhdfcbank,50000.0,2026-06-30T01:20:16.805499,RENT,DEV_FATIMA_GALAXY_S24,Ahmedabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U011_01023,U011,R201,Suresh Nair (Landlord),suresh.nair@okhdfcbank,50000.0,2026-06-30T03:28:52.088397,RENT,DEV_VIHAAN_REDMI_NOTE13,Delhi-NCR,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U003_00219,U003,REC_U003_01,Daily Fresh,dailyfresh@paytm,4950.0,2026-06-30T03:39:37.746567,P2M,DEV_SURESH_MACBOOK_PRO,Pune,True,True,1,0,AMOUNT_SPIKE,UNUSUAL_LEGITIMATE
TXN_U048_04832,U048,REC_U048_01,Daily Fresh,dailyfresh@paytm,1284.0,2026-06-30T04:13:46.788796,P2M,DEV_AYAAN_MACBOOK_PRO,Kolkata,True,True,1,0,LOCATION_DEVIATION,LEGITIMATE
TXN_U100_10239,U100,REC_U100_02,Dhruv Chopra (Landlord),dhruv.rent@okhdfcbank,45200.0,2026-06-30T04:23:16.710300,RENT,DEV_ANANYA_ONEPLUS_12,Bengaluru,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U096_09744,U096,REC_NEW_9744,Rohan Deshmukh,rohan.d88@okaxis,4320.0,2026-06-30T06:43:00.855234,P2P,DEV_AADHYA_IPHONE15,Hyderabad,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U078_07899,U078,REC_U078_01,Nature Basket,naturebasket@paytm,3290.0,2026-06-30T07:01:55.241632,P2P,DEV_KIARA_PIXEL8,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U079_08018,U079,REC_U079_03,Sneha Bhatia,sneha.fam@phonepe,3660.0,2026-06-30T07:08:53.745457,P2P,DEV_DHRUV_PIXEL8,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U082_08341,U082,REC_RAPID_8341,QuickTransfer Agent,rapidpay@okhdfc,16940.0,2026-06-30T07:25:12.243928,P2P,DEV_SHREYA_ONEPLUS_12,Bengaluru,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U062_06289,U062,REC_U062_03,Swati Pillai,swati.fam@phonepe,2270.0,2026-06-30T07:46:09.413446,P2P,DEV_SIDDHARTH_GALAXY_S24,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U055_05564,U055,REC_U055_04,Tata Power,tatapower@billpay,600.0,2026-06-30T08:21:41.465700,P2P,DEV_GAURAV_IPHONE15,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U052_05276,U052,REC_U052_02,Aditya Mehta (Landlord),aditya.rent@okhdfcbank,750.0,2026-06-30T08:24:07.165073,P2P,DEV_ANUSHKA_MACBOOK_PRO,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U054_05462,U054,REC_U054_04,Adani Electricity,adanielectricity@billpay,1430.0,2026-06-30T08:31:01.779276,P2P,DEV_AARAV_REDMI_NOTE13,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U047_04720,U047,REC_U047_04,Airtel Fiber,airtelfiber@billpay,1350.0,2026-06-30T08:50:59.440756,P2P,DEV_VIKRAM_MACBOOK_PRO,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U039_03941,U039,REC_U039_04,BESCOM,bescom@billpay,600.0,2026-06-30T09:01:15.381325,P2P,DEV_ANUSHKA_ONEPLUS_12,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U089_09101,U089,REC_U089_03,Reyansh Yadav,reyansh.fam@phonepe,9410.0,2026-06-30T09:16:53.253605,P2P,DEV_SAANVI_MACBOOK_PRO,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U072_07347,U072,REC_U072_02,Kavya Kapoor (Landlord),kavya.rent@okhdfcbank,3230.0,2026-06-30T09:24:00.863676,P2P,DEV_ADVAITH_GALAXY_S24,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U012_01109,U012,REC_U012_04,Tata Power,tatapower@billpay,190.0,2026-06-30T09:37:37.666639,P2P,DEV_MUHAMMAD_MACBOOK_PRO,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U045_04538,U045,REC_U045_02,Shaurya Agarwal (Landlord),shaurya.rent@okhdfcbank,1710.0,2026-06-30T09:40:07.999845,P2P,DEV_ROSHNI_ONEPLUS_12,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U034_03344,U034,REC_U034_02,Suresh Mishra (Landlord),suresh.rent@okhdfcbank,1310.0,2026-06-30T09:43:07.176046,P2P,DEV_AARYAN_GALAXY_S24,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U004_00360,U004,REC_U004_04,MSEDCL,msedcl@billpay,110.0,2026-06-30T09:46:37.157331,P2P,DEV_SURESH_MACBOOK_PRO,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U004_00377,U004,REC_U004_04,MSEDCL,msedcl@billpay,210.0,2026-06-30T09:57:39.607830,P2P,DEV_SURESH_MACBOOK_PRO,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U088_08981,U088,REC_U088_01,Apna Bazaar,apnabazaar@paytm,87885.0,2026-06-30T10:16:25.636905,P2M,DEV_PRIYA_REDMI_NOTE13,Delhi-NCR,True,True,1,0,AMOUNT_SPIKE,UNUSUAL_LEGITIMATE
TXN_U034_03357,U034,REC_U034_02,Suresh Mishra (Landlord),suresh.rent@okhdfcbank,910.0,2026-06-30T10:38:37.377436,P2P,DEV_AARYAN_GALAXY_S24,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U080_08100,U080,REC_U080_01,Daily Fresh,dailyfresh@paytm,2750.0,2026-06-30T10:41:23.840709,P2P,DEV_POOJA_REDMI_NOTE13,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U067_06785,U067,REC_U067_02,Kunal Pillai (Landlord),kunal.rent@okhdfcbank,4260.0,2026-06-30T10:45:06.230811,P2P,DEV_TANVI_ONEPLUS_12,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U019_01801,U019,REC_U019_01,Apna Bazaar,apnabazaar@paytm,140.0,2026-06-30T11:02:05.130554,P2P,DEV_ADVAITH_IPHONE15,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U047_04762,U047,REC_U047_04,Airtel Fiber,airtelfiber@billpay,530.0,2026-06-30T11:06:58.980018,P2P,DEV_VIKRAM_MACBOOK_PRO,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U059_05950,U059,REC_U059_04,Adani Electricity,adanielectricity@billpay,1090.0,2026-06-30T11:13:56.671094,P2P,DEV_SAANVI_ONEPLUS_12,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U081_08282,U081,REC_U081_04,Adani Electricity,adanielectricity@billpay,7540.0,2026-06-30T11:14:49.751320,P2P,DEV_ADITYA_GALAXY_S24,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U030_03008,U030,REC_U030_01,Nature Basket,naturebasket@paytm,1380.0,2026-06-30T11:17:07.103600,P2P,DEV_KRISHNA_ONEPLUS_12,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U038_03837,U038,REC_RAPID_3837,QuickTransfer Agent,rapidpay@okhdfc,1720.0,2026-06-30T11:31:49.469330,P2P,DEV_DHRUV_GALAXY_S24,Mumbai,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U044_04440,U044,REC_U044_04,MSEDCL,msedcl@billpay,680.0,2026-06-30T11:35:25.513694,P2P,DEV_MANISH_ONEPLUS_12,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U037_03670,U037,REC_U037_01,Apna Bazaar,apnabazaar@paytm,1070.0,2026-06-30T11:50:28.187361,P2P,DEV_NEHA_GALAXY_S24,Hyderabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U073_07430,U073,REC_U073_01,Daily Fresh,dailyfresh@paytm,3840.0,2026-06-30T11:50:50.890592,P2P,DEV_SARA_REDMI_NOTE13,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U099_10041,U099,REC_U099_03,Vihaan Joshi,vihaan.fam@phonepe,220.0,2026-06-30T11:55:33.242067,P2P,DEV_PALLAVI_REDMI_NOTE13,Hyderabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U044_04456,U044,REC_U044_03,Kabir Mukherjee,kabir.fam@phonepe,20.0,2026-06-30T11:58:21.638317,P2P,DEV_MANISH_ONEPLUS_12,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U022_02130,U022,REC_U022_03,Rohan Menon,rohan.fam@phonepe,1170.0,2026-06-30T12:16:34.734833,P2P,DEV_KABIR_GALAXY_S24,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U056_05650,U056,REC_U056_01,Nature Basket,naturebasket@paytm,2030.0,2026-06-30T12:21:18.818839,P2P,DEV_GAURAV_PIXEL8,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U064_06433,U064,REC_U064_01,Daily Fresh,dailyfresh@paytm,2820.0,2026-06-30T12:25:32.890348,P2P,DEV_VIVAAN_PIXEL8,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U086_08781,U086,REC_U086_03,Pranav Chopra,pranav.fam@phonepe,6130.0,2026-06-30T12:40:50.417030,P2P,DEV_SWATI_GALAXY_S24,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U009_00842,U009,REC_U009_03,Arnav Malhotra,arnav.fam@phonepe,210.0,2026-06-30T12:54:38.092509,P2P,DEV_PALLAVI_IPHONE15,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U019_01857,U019,REC_U019_01,Apna Bazaar,apnabazaar@paytm,320.0,2026-06-30T13:15:36.956554,P2P,DEV_ADVAITH_IPHONE15,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U080_08097,U080,REC_U080_04,MSEDCL,msedcl@billpay,5060.0,2026-06-30T13:19:27.580128,P2P,DEV_POOJA_REDMI_NOTE13,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U024_02387,U024,REC_U024_04,Airtel Fiber,airtelfiber@billpay,1070.0,2026-06-30T13:30:03.960518,P2P,DEV_VIKRAM_MACBOOK_PRO,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U059_05924,U059,REC_U059_03,Diya Rao,diya.fam@phonepe,740.0,2026-06-30T13:40:42.507498,P2P,DEV_SAANVI_ONEPLUS_12,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U088_08934,U088,REC_U088_01,Apna Bazaar,apnabazaar@paytm,7050.0,2026-06-30T13:50:13.129164,P2P,DEV_PRIYA_REDMI_NOTE13,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U070_07100,U070,REC_U070_04,MSEDCL,msedcl@billpay,4260.0,2026-06-30T13:50:55.839346,P2P,DEV_DEEPA_REDMI_NOTE13,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U028_02750,U028,REC_U028_01,Reliance Smart,reliancesmart@paytm,430.0,2026-06-30T13:57:53.658438,P2P,DEV_MANISH_PIXEL8,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U023_02248,U023,REC_U023_04,Tata Power,tatapower@billpay,680.0,2026-06-30T13:59:47.402563,P2P,DEV_SIDDHARTH_ONEPLUS_12,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U040_04051,U040,REC_U040_02,Advaith Chatterjee (Landlord),advaith.rent@okhdfcbank,1190.0,2026-06-30T13:59:59.259280,P2P,DEV_KRISHNA_IPHONE15,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U079_07986,U079,REC_U079_03,Sneha Bhatia,sneha.fam@phonepe,2320.0,2026-06-30T14:06:41.906366,P2P,DEV_DHRUV_PIXEL8,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U094_09580,U094,REC_U094_02,Pallavi Pandey (Landlord),pallavi.rent@okhdfcbank,20600.0,2026-06-30T14:24:42.010394,RENT,DEV_SAANVI_ONEPLUS_12,Ahmedabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U065_06623,U065,REC_RAPID_6623,QuickTransfer Agent,rapidpay@okhdfc,3440.0,2026-06-30T14:25:48.020754,P2P,DEV_SAI_REDMI_NOTE13,Kolkata,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U048_04792,U048,REC_U048_02,Avani Das (Landlord),avani.rent@okhdfcbank,1010.0,2026-06-30T14:46:52.464516,P2P,DEV_AYAAN_MACBOOK_PRO,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U030_03024,U030,REC_U030_02,Suresh Nair (Landlord),suresh.rent@okhdfcbank,20400.0,2026-06-30T14:48:26.364830,RENT,DEV_KRISHNA_ONEPLUS_12,Mumbai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U057_05745,U057,REC_U057_03,Sneha Chatterjee,sneha.fam@phonepe,2410.0,2026-06-30T14:59:47.632188,P2P,DEV_VIHAAN_IPHONE15,Hyderabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U040_04017,U040,REC_U040_01,Daily Fresh,dailyfresh@paytm,50.0,2026-06-30T15:17:14.928757,P2P,DEV_KRISHNA_IPHONE15,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U084_08550,U084,REC_U084_04,Adani Electricity,adanielectricity@billpay,7380.0,2026-06-30T15:30:13.741106,P2P,DEV_SWATI_PIXEL8,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U059_05992,U059,REC_U059_01,Nature Basket,naturebasket@paytm,2270.0,2026-06-30T15:33:29.864948,P2P,DEV_SAANVI_ONEPLUS_12,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U088_08941,U088,REC_U088_02,Siddharth Deshmukh (Landlord),siddharth.rent@okhdfcbank,9370.0,2026-06-30T15:35:12.484598,P2P,DEV_PRIYA_REDMI_NOTE13,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U027_02665,U027,REC_U027_01,Kirana Store,kiranastore@paytm,2190.0,2026-06-30T15:36:59.559873,P2M,DEV_ARNAV_ONEPLUS_12,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U013_01236,U013,REC_U013_01,Kirana Store,kiranastore@paytm,440.0,2026-06-30T16:01:10.675350,P2M,DEV_AARYAN_IPHONE15,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U002_00191,U002,REC_NEW_191,Rohan Deshmukh,rohan.d88@okaxis,290.0,2026-06-30T16:10:07.654172,P2P,DEV_SARA_PIXEL8,Mumbai,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U021_02018,U021,REC_U021_02,Tanvi Rao (Landlord),tanvi.rent@okhdfcbank,49600.0,2026-06-30T16:17:30.679590,RENT,DEV_PALLAVI_ONEPLUS_12,Bengaluru,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U050_05040,U050,REC_U050_01,Daily Fresh,dailyfresh@paytm,1164.0,2026-06-30T16:25:28.269418,P2M,DEV_FATIMA_PIXEL8,Kolkata,True,True,1,0,LOCATION_DEVIATION,LEGITIMATE
TXN_U066_06655,U066,REC_U066_01,Nature Basket,naturebasket@paytm,3970.0,2026-06-30T16:25:53.359131,P2P,DEV_ISHAAN_IPHONE15,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U080_08177,U080,REC_U080_04,MSEDCL,msedcl@billpay,4650.0,2026-06-30T16:40:49.920059,P2P,DEV_POOJA_REDMI_NOTE13,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U061_06214,U061,REC_U061_02,Nikhil Banerjee (Landlord),nikhil.rent@okhdfcbank,2030.0,2026-06-30T16:58:24.627404,P2P,DEV_GAURAV_GALAXY_S24,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U084_08580,U084,REC_U084_04,Adani Electricity,adanielectricity@billpay,11280.0,2026-06-30T17:07:46.878467,P2P,DEV_SWATI_PIXEL8,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U094_09569,U094,REC_U094_04,BESCOM,bescom@billpay,1700.0,2026-06-30T17:26:02.681943,P2P,DEV_SAANVI_ONEPLUS_12,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U050_05084,U050,REC_U050_01,Daily Fresh,dailyfresh@paytm,1180.0,2026-06-30T17:30:13.217492,P2P,DEV_FATIMA_PIXEL8,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U020_01919,U020,REC_U020_03,Pranav Verma,pranav.fam@phonepe,420.0,2026-06-30T17:35:01.231518,P2P,DEV_PARI_IPHONE15,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U049_04931,U049,REC_U049_02,Dhruv Malhotra (Landlord),dhruv.rent@okhdfcbank,870.0,2026-06-30T17:39:52.926517,P2P,DEV_REYANSH_ONEPLUS_12,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U052_05277,U052,REC_U052_02,Aditya Mehta (Landlord),aditya.rent@okhdfcbank,1060.0,2026-06-30T17:49:56.682988,P2P,DEV_ANUSHKA_MACBOOK_PRO,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U021_02087,U021,REC_U021_01,Daily Fresh,dailyfresh@paytm,1220.0,2026-06-30T18:02:34.513173,P2P,DEV_PALLAVI_ONEPLUS_12,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U013_01220,U013,R201,Suresh Nair (Landlord),suresh.nair@okhdfcbank,50000.0,2026-06-30T18:02:46.551802,RENT,DEV_AARYAN_IPHONE15,Delhi-NCR,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
